Date,Close,High,Low,Open,Volume
2020-01-02,157.94271850585938,158.09921125167602,156.94897106349532,157.36368221274347,1464900
2020-01-03,160.05538940429688,160.44662721171895,157.35585092101064,157.40279754756043,1184900
2020-01-06,160.71261596679688,161.41683902482296,159.3667573735512,160.4778709675793,1329800
2020-01-07,160.39967346191406,161.19778995707736,158.7955961347936,160.7987317094957,968000
2020-01-08,161.26820373535156,163.05224690258623,160.84566028332685,160.84566028332685,1512300
2020-01-09,163.12266540527344,164.51547081419002,160.86131172993106,161.33862225363586,1667200
2020-01-10,160.47792053222656,163.45133024821055,160.16493506301995,163.06791289974672,1838200
2020-01-13,159.73455810546875,160.50138080044147,158.71733750377797,160.09450211146864,1245700
2020-01-14,159.28076171875,160.36840253338536,158.8660505265271,160.03976415122565,1260600
2020-01-15,160.41529846191406,161.80028344437167,158.8503474569857,160.1414391998288,1185000
2020-01-16,162.08981323242188,162.14459225458873,160.63440816156904,160.70484003858783,1008400
2020-01-17,161.86288452148438,163.22439620753178,161.0099890808566,162.19152280302092,1263000
2020-01-21,161.86288452148438,163.7564738234589,161.64379233379336,162.3323746034673,1183900
2020-01-22,162.40280151367188,163.1304980384289,161.4794741633235,162.2776025611451,952500
2020-01-23,162.94271850585938,163.646941749537,161.65162663961067,162.51235455044315,1101600
2020-01-24,163.7251739501953,164.15552591306235,162.90357230718206,163.37305043202656,1245500
2020-01-27,166.6595001220703,167.59846855431664,163.04445434545642,163.44352458539387,1719900
2020-01-28,166.83157348632812,167.34017768450033,165.8299940607196,166.67506886569709,1406700
2020-01-29,167.12109375,168.36522674357946,165.61091005205853,167.27758643868972,921100
2020-01-30,171.18997192382812,171.26822424190368,166.70639109745372,166.7924638714859,1559200
2020-01-31,169.8832550048828,172.41847990408155,169.1555465867491,170.61095148338805,1634600
2020-02-03,167.89576721191406,170.9239434580227,167.5749494039269,170.57965234112214,1661800
2020-02-04,168.65476989746094,170.92395609036336,168.06791325199757,169.39029880344899,1649300
2020-02-05,167.00369262695312,169.7188827931158,165.4074483154242,169.18680533581457,1870400
