Date,Close,High,Low,Open,Volume
2020-01-02,85.54885864257812,85.91812242449646,85.0965142073666,85.70579346087915,3045300
2020-01-03,87.39518737792969,87.68137056179346,84.88420162796349,85.02267645330116,2544500
2020-01-06,87.42288208007812,88.13371623933686,86.79513563435975,87.42288208007812,2649700
2020-01-07,87.17361450195312,87.63519246563112,86.56432820920018,86.85051133600267,2343900
2020-01-08,86.40740966796875,87.60751541683695,86.29663544341741,87.38595992461218,3013700
2020-01-09,87.17361450195312,87.68135307924724,86.4258604545934,86.4258604545934,2268300
2020-01-10,87.00745391845703,87.51519254106529,86.8412855549781,87.15516226071449,1510500
2020-01-13,87.72750854492188,87.76443562798835,86.80435259762291,86.9612874183147,2627700
2020-01-14,86.56433868408203,87.81060497131608,86.3243231849729,87.74598433030646,3366100
2020-01-15,88.41065216064453,88.85377016537791,86.40740521453796,86.83205615404982,3015800
2020-01-16,88.87224578857422,89.53691939079367,88.23527278904973,89.29690384575451,2686500
2020-01-17,89.33381652832031,89.59230616362593,88.66915002404451,88.66915002404451,2468700
2020-01-21,89.32459259033203,89.96156555552083,89.17688422307963,89.25997194043975,2263600
2020-01-22,89.01992797851562,89.63844077076382,88.936840281117,89.20455635010225,1930400
2020-01-23,89.82307434082031,89.93384854424902,88.63220235211645,88.7614436181971,2333000
2020-01-24,89.647705078125,90.55239426984642,89.41691601285193,89.82310702153201,1880200
2020-01-27,90.63545989990234,90.82932182229565,88.2906427231921,88.90915557698814,2343600
2020-01-28,91.3370590209961,91.48476032201289,90.552370768224,90.59853138654759,2034000
2020-01-29,91.30935668945312,92.13096490615503,90.97701999021182,91.63245985729306,1762400
2020-01-30,92.47254943847656,92.48178297200924,90.8847197407316,91.0047345472892,1463800
2020-01-31,92.07559204101562,92.71257203563125,91.75248879850133,92.186373314073,2067900
2020-02-03,92.35254669189453,92.71257704488033,91.87250152583157,92.45409443690312,1920000
2020-02-04,85.47502136230469,94.09730314439183,84.0533671422349,93.01721217949422,11043200
2020-02-05,85.74272918701172,86.79512649354143,84.31184157212311,86.41663618518255,12768000
2020-02-06,83.18559265136719,85.69657824701748,80.15764191889069,85.62272407229324,17797700
2020-02-07,85.51194763183594,88.12448110426048,85.0411430884463,86.68435983154461,12776900
2020-02-10,87.53366088867188,87.67213571192991,85.41963258009068,85.42886611314043,5715000
2020-02-11,87.478271484375,87.83830178953856,87.39518377534854,87.6075127711967,3827800
2020-02-12,87.13668060302734,87.69057270748611,86.71202975483828,87.42285666432166,4506100
2020-02-13,86.95206451416016,87.39517544298151,86.67511490130589,87.33978833765916,5791300
2020-02-14,89.41687774658203,89.45380482639746,87.19206872876525,87.2382293393146,5111600
2020-02-18,88.80760955810547,89.17687338824896,87.70905864340881,88.48450634790056,2656200
2020-02-19,88.0875473022461,89.49997491102754,88.07832081292973,89.28765296680531,2520300
2020-02-20,87.89368438720703,88.33680237864499,87.2197844323987,87.82906374711416,1880700
2020-02-21,87.46905517578125,87.88447267335094,87.2382661119929,87.77369843033145,2047300
