Date,Close,High,Low,Open,Volume
2020-01-02,263.098876953125,263.1556912724959,259.197472898015,260.0023809536799,1092300
2020-01-03,262.21826171875,263.43982754800226,259.49105842480867,259.98345889237817,576800
2020-01-06,264.2353210449219,264.26372821534807,260.19185076411344,260.97783064331173,875100
2020-01-07,266.0722961425781,271.4793374907296,266.062817456481,268.0987409754603,1253700
2020-01-08,269.8885192871094,271.59300693152124,266.21437193519654,266.9719155775046,1004500
2020-01-09,274.2160339355469,275.4660069654434,270.5229580730687,270.5229580730687,1316100
2020-01-10,273.6098937988281,275.47537389928414,272.80498593648247,275.2197095235195,834500
2020-01-13,278.6287536621094,278.64771103441166,273.13649080306334,273.43951977556566,961700
2020-01-14,274.7747802734375,278.64777814729587,274.51908687323976,278.25952760122254,1249100
2020-01-15,278.76141357421875,280.43749425659536,274.6137937211624,274.6137937211624,1066200
2020-01-16,282.3691711425781,282.37864982797913,278.42040282170143,280.47528356197046,789500
2020-01-17,281.0435485839844,283.5529446787021,279.7367610973357,283.53401620006974,2246600
2020-01-21,280.48486328125,281.801100596712,278.41105332159987,279.12126142015285,1423500
2020-01-22,281.6401062011719,283.6949585637538,281.12874833325793,283.0415648709856,956300
2020-01-23,281.4222412109375,282.13244908863965,278.7708100268892,278.7708100268892,813400
2020-01-24,279.1875305175781,283.2688863831658,277.75766450463897,282.82382147754373,835800
2020-01-27,277.5776672363281,278.335210789328,274.62320692182067,275.560672125884,919400
2020-01-28,281.5074768066406,282.59645649404536,277.8333299113129,278.4867235034425,882400
2020-01-29,281.535888671875,284.75549215304295,281.25181706117337,283.06048337846573,760100
2020-01-30,283.9506530761719,284.1779393184126,279.62314036297283,280.9015207187267,913900
2020-01-31,278.1459655761719,283.97914605642563,277.14220690863425,282.6723582707962,1209700
2020-02-03,279.9829406738281,281.59272810876894,278.66667466383467,279.0170393144266,1002300
2020-02-04,282.1134948730469,284.9259189680566,282.0093160333051,283.10777425173086,1308000
2020-02-05,279.13067626953125,284.42408983364834,276.18569426076334,283.6760248703583,1324200
2020-02-06,279.8408508300781,283.0320760466856,276.7632831561172,281.2234097304841,1975100
2020-02-07,279.80303955078125,281.8294847996702,279.10228129970375,281.3465340845064,1401600
2020-02-10,280.82574462890625,281.0435521789473,278.15535528711297,278.8087490387952,1089000
2020-02-11,278.5151062011719,282.2649955625782,277.05680465567946,281.4127519211356,1397500
2020-02-12,287.7099914550781,288.0035706904675,279.04545937425473,279.6799245886433,1288000
2020-02-13,285.361572265625,287.70052503669524,281.8105323641076,285.90133726628045,1107700
2020-02-14,291.3273010253906,291.3746655620477,284.6039931871432,285.72140901320824,979300
2020-02-18,290.46551513671875,292.5393242504495,288.1360416152349,290.64543676016973,1047000
2020-02-19,294.651123046875,296.33668235131387,290.88227520956127,291.7913623321466,1341100
2020-02-20,287.31219482421875,293.90291496126224,284.5755136281649,293.63777187811763,1898500
2020-02-21,277.6912536621094,285.8633828181821,276.17613788801805,285.4277967863509,2066700
2020-02-24,275.4659729003906,277.1988964090021,268.2881509013841,269.6990880555122,2006000
2020-02-25,268.2525329589844,277.9241669629496,266.6580020074043,276.4340263755747,1439400
2020-02-26,268.38543701171875,274.6212270721533,267.03768884643154,269.2871219544523,1460500
2020-02-27,253.5600128173828,263.2696208131832,253.5600128173828,262.766583192588,2298200
2020-02-28,252.38314819335938,252.39264876169574,243.92639687265697,246.98259646678798,2900400
2020-03-02,274.5927429199219,276.4530292366452,255.5247285193642,257.26162332640683,3140800
2020-03-03,265.8893127441406,282.4990890335502,263.5354597339585,275.08635651016607,2691800
2020-03-04,280.9993591308594,281.17019553888434,267.5881507632027,270.53045886147,1468300
2020-03-05,264.2568054199219,274.7541816207341,260.97279454038716,274.58331619553365,1824800
2020-03-06,257.2712097167969,258.45762237466784,250.5703533423537,255.21161356321838,2513700
2020-03-09,230.17352294921875,245.61587290022504,229.64201243903705,237.13064794569192,3947500
2020-03-10,245.98606872558594,246.23282286327137,233.1822835657538,239.66484409653899,3059300
2020-03-11,228.13290405273438,241.80987182815372,225.16212230118657,238.146229181088,3389000
2020-03-12,210.19436645507812,219.61922176128323,202.80063457961995,212.8234465063966,4659900
2020-03-13,235.4791717529297,237.20658091706116,214.19966323711898,225.63668326308502,3394400
2020-03-16,210.85873413085938,220.5018988573761,199.02308131908282,211.28583975430638,3119400
2020-03-17,216.0789337158203,219.52426567901674,208.95095833038494,216.99009038213336,3205300
2020-03-18,183.2579803466797,207.40384435752654,176.5950852110047,202.0697251257999,4235700
2020-03-19,197.21022033691406,201.13961776026514,177.24053251218356,182.9827571377325,3203500
2020-03-20,198.16880798339844,204.06291051526387,194.67601721086461,200.27587733430133,3558500
2020-03-23,182.28042602539062,201.2440400599074,181.58756515531465,192.51204663887145,2605100
2020-03-24,207.53677368164062,208.2391206277032,189.7310852347939,192.4645843272475,2755800
2020-03-25,215.63282775878906,222.7607882084557,206.2744062152978,208.93197287446228,2045300
2020-03-26,232.48941040039062,234.0080243227332,218.68906539759834,219.75208645369275,2884200
2020-03-27,227.553955078125,233.98905638220785,224.72555126616493,226.91803961101922,2924900
2020-03-30,234.42562866210938,235.98220131433538,226.85156068124007,229.1294814169249,2529500
2020-03-31,232.5843048095703,235.55507180283126,228.25627441213808,231.5402560371309,3805600
2020-04-01,222.40963745117188,227.25969239182325,221.5364395780357,222.0584639811537,3457900
2020-04-02,229.06298828125,229.40467559724198,218.40426441131888,221.46994968815918,1735600
2020-04-03,226.65223693847656,229.19589827508423,224.01365681300936,226.2061446994698,2217600
2020-04-06,242.81590270996094,244.21111033126584,231.54973549378713,235.60250971688646,2129200
2020-04-07,243.0342254638672,251.74723191155311,242.73051139482956,251.38655787715737,1678600
2020-04-08,248.2069854736328,248.75746810657773,242.24643599209514,246.29922498237866,1326200
2020-04-09,269.1257629394531,270.38812188650434,249.57371079777775,249.57371079777775,2740500
