Date,Close,High,Low,Open,Volume
2020-01-02,76.86713409423828,77.83782766158394,76.33844994244295,77.1791446301291,8413900
2020-01-03,75.41972351074219,75.95707627478465,74.91704591921727,75.62773487173705,8340300
2020-01-06,74.97772216796875,75.01239073179737,74.13702767909403,74.4577069352444,8381400
2020-01-07,77.10979461669922,77.56047275312812,75.32440643557483,75.43707431659384,8377400
2020-01-08,76.88447570800781,77.54316544292038,76.1997861935673,77.04914979482469,7619900
2020-01-09,77.92450714111328,78.62652758342279,76.98847547646434,77.70783351201979,9155500
2020-01-10,78.22782135009766,80.07387763940606,77.88981113673628,78.44449490288582,9668300
2020-01-13,78.84318542480469,80.36856931963628,78.47917538778275,78.91252255919547,10367800
2020-01-14,78.48785400390625,79.39788589935436,78.25384939178345,78.98186961825836,7800100
2020-01-15,77.71647644042969,79.02518668735368,77.35246642070867,78.65250787315755,7259100
2020-01-16,79.55386352539062,79.93521109947645,77.8464748480455,78.19315385972787,9295500
2020-01-17,83.12464904785156,83.34998479292406,80.55922823798146,80.60256559560823,23694400
2020-01-21,81.93727111816406,82.9599705468545,80.96657122593773,82.6219603351337,10868500
2020-01-22,80.5765609741211,82.67395935485662,80.35121863026501,82.56129148910459,8342300
2020-01-23,79.73588562011719,80.55924266364435,79.26786984582102,80.47257454522364,11282000
2020-01-24,77.69916534423828,80.81926430596552,76.98847609955399,80.32524869212833,9471700
2020-01-27,75.44574737548828,76.4597781990317,74.92572546483221,75.66242096747722,9240200
2020-01-28,77.26582336425781,77.60383372249653,75.74043904736328,76.3991287816242,9187000
2020-01-29,76.46845245361328,77.15313523431017,75.70575712345372,76.84113132293568,8158500
2020-01-30,76.07841491699219,76.14775203913547,74.70037432924191,75.67106758984026,8379400
2020-01-31,73.93769836425781,75.54975050376295,73.70369378184418,75.4457514059585,9503600
2020-02-03,74.95172882080078,75.0383969316227,73.80769256583373,74.14570282668629,7792700
2020-02-04,77.07514953613281,77.09248051835787,75.7231081025108,76.48579695515696,9236400
2020-02-05,78.79118347167969,78.99051946151846,77.36979870953041,78.86051399159807,14220900
2020-02-06,78.53118896484375,78.67852544248633,74.70040087201095,76.32111535078792,21059000
2020-02-07,75.76644134521484,78.0285148100645,75.73177276727458,77.67317345779831,10725100
2020-02-10,76.78913116455078,76.82379973793714,74.96907404206965,75.21174744341991,7481300
2020-02-11,78.00251007080078,79.27655212660062,77.04914738129527,77.45649488075287,9452800
2020-02-12,79.49320983886719,80.11723085238496,79.12053098981372,79.4325414965726,9824200
2020-02-13,78.02848052978516,79.19851641872734,77.81180697211616,78.89517476046117,8428300
2020-02-14,77.65580749511719,78.69584461633579,76.95378723225033,78.479171042626,6256500
2020-02-18,76.29511260986328,77.13580729794107,75.86176537785238,76.12177636200052,7248100
2020-02-19,78.48785400390625,78.53986017176479,76.83247090093336,77.06647551305616,7820900
2020-02-20,77.54314422607422,79.6318741623585,76.8584548989739,78.70451147625617,9754900
2020-02-21,75.42840576171875,77.16179440516802,74.82172238145267,76.75444701598097,12257600
2020-02-24,72.21296691894531,73.52167712910534,71.68428288081286,72.7156511867356,12158500
2020-02-25,69.52623748779297,73.14902095194599,69.02355306451156,72.750342254557,14725000
2020-02-26,69.04087829589844,71.09493976872568,68.54685614563489,70.20224560481385,13125000
2020-02-27,65.8167724609375,67.76683479009493,65.28808836715545,66.84813426306943,17898300
2020-02-28,67.8621826171875,69.17088656329226,63.563372038898834,63.92738875762585,20843300
2020-03-02,69.82090759277344,69.95091309171289,66.84814515969767,68.48619725421347,15043400
2020-03-03,68.0875015258789,71.63228462182639,67.4548183950574,70.04623247905023,16356200
2020-03-04,71.4595718383789,71.55566714674593,68.18361359392304,69.11835341307628,9894900
2020-03-05,69.16202545166016,71.08392485940782,68.75143763884735,69.4153670098841,9396200
2020-03-06,67.67692565917969,68.20981536239793,66.24424055493994,66.68103495659726,11536500
2020-03-09,63.45749282836914,66.48010941611619,62.74988800048716,63.24783337287706,13898500
2020-03-10,68.91743469238281,69.04847437350206,64.78536251378046,65.34445893259787,13615600
2020-03-11,65.18718719482422,67.95646160436922,64.40095608006078,66.64607863474765,13376500
2020-03-12,58.547908782958984,63.36138414291791,58.53043994242095,60.731880422601556,19386200
2020-03-13,66.22677612304688,66.97806315274788,58.75759460444465,62.18206168659753,15971400
2020-03-16,56.32900619506836,62.17331046913539,56.31153068748902,59.64863948513884,16134700
2020-03-17,60.155330657958984,60.98523742587978,54.337228865162814,57.578246134454034,16864500
2020-03-18,53.45491027832031,57.27249331579226,50.66816253840024,55.52531862970434,18381200
2020-03-19,56.78327178955078,59.01092588727613,51.57668336064179,53.39374632501948,17127400
2020-03-20,53.210296630859375,59.386572855868074,53.105466902128946,56.809481753722686,16591500
2020-03-23,54.625511169433594,56.660974843378504,51.637838822972284,53.769394473679,14920300
2020-03-24,57.18511962890625,59.07207455625362,54.328483973863136,57.65685836074309,18966800
2020-03-25,55.10598373413086,58.49550591753166,54.564356272550064,57.56950391172117,15969800
2020-03-26,60.26015853881836,60.854199191213,55.25449176710063,55.90968336908206,15820300
2020-03-27,58.17228698730469,60.38247270558158,57.59572172619918,58.093667178271886,9739100
2020-03-30,60.3038330078125,60.71442080482764,57.70927323940068,58.696432836042234,9880800
2020-03-31,59.09828186035156,61.465706636745594,58.233430840772265,60.53970466961934,13213900
2020-04-01,57.56950759887695,60.01555242455518,56.78327628653412,56.78327628653412,14167900
2020-04-02,59.4215087890625,59.631174905282826,57.054083879276675,57.54329815217033,15432900
2020-04-03,56.98419952392578,60.00681592796484,56.39015888200777,59.1244893866704,8600700
2020-04-06,61.98114013671875,62.34805260133981,59.09830028440363,59.84084964038075,12153100
2020-04-07,63.5361328125,65.43181939989582,61.902518934009116,64.3485708735204,11285600
2020-04-08,64.06028747558594,64.97755199113318,63.26531823048938,64.38351116275018,10695600
2020-04-09,62.53147888183594,65.37937316018831,61.1512071773863,65.18718925047675,15459400
2020-04-13,64.03404998779297,64.2175028024268,62.409174583947795,62.64504058420488,7896500
2020-04-14,67.74681091308594,67.85163729857517,65.49295031572113,65.51915691209344,11314100
2020-04-15,66.3840103149414,66.6897650585844,64.67177708558711,66.27044617157502,9951700
2020-04-16,67.13529205322266,67.86911004657688,65.85111556356753,67.14402980664258,8819700
2020-04-17,66.54125213623047,68.35831829890842,65.93848044314302,67.54588051131367,9926000
2020-04-20,64.91638946533203,66.59368523004318,64.73293659488562,65.53663678873308,7217700
2020-04-21,62.75861740112305,64.61936584651862,62.679997606787104,64.04279402824007,9273800
2020-04-22,65.23963928222656,65.81620466688194,63.5536119226963,64.46214545650625,7365300
2020-04-23,64.4795913696289,66.5412616042979,64.43591592577353,65.5191642417161,7673800
2020-04-24,66.42768859863281,66.48883954384318,64.34854979652678,64.5756780701921,6071300
2020-04-27,66.37527465820312,67.9826747227154,65.94721138160648,66.90815765190865,7219500
2020-04-28,65.77249908447266,67.94773324868615,65.65893494411608,67.36243037423147,6250500
2020-04-29,68.98731231689453,69.22317837301475,67.11783271743194,67.41484972624657,11950200
2020-04-30,68.7252197265625,70.64711881791409,67.51093199684591,70.12296027893922,17113500
2020-05-01,66.07825469970703,67.78175015250092,65.23961027179669,67.13529632233214,9742100
2020-05-04,66.11319732666016,66.34033226942762,64.72418773871877,65.65893410607849,7202400
2020-05-05,67.81668853759766,68.84752347256672,66.88194889304583,67.04793287921252,7540800
2020-05-06,68.89995574951172,70.00941066851888,68.59419431671742,68.84753588577192,8179700
2020-05-07,68.86500549316406,70.03561126541085,68.36706015251448,69.62502347023508,7291800
2020-05-08,70.3763198852539,70.83932093740094,69.32801586774949,69.62503289555912,7887200
2020-05-11,70.30644226074219,70.99657167228732,69.48526650757304,70.14045822596421,6604600
2020-05-12,68.50682830810547,71.45082480069101,68.48935946565106,71.01403042484496,7318100
2020-05-13,68.13993072509766,69.45905176301424,67.0479446557852,68.89121767398096,9584800
2020-05-14,69.7735366821289,69.88710082158079,66.80333356422106,67.7031289209064,9956800
2020-05-15,66.19181060791016,67.87783700797988,64.96879180160269,65.23086440368887,29597800
2020-05-18,69.8346939086914,70.04435336382302,67.44979344611139,67.50220664365581,13191000
2020-05-19,68.21855163574219,70.01814923949425,68.13993183664712,69.66871235862318,8118400
2020-05-20,70.43746185302734,71.59933654520836,69.61629292125843,69.852158962363,11379200
2020-05-21,68.13993072509766,69.96572823381015,68.02636657327261,69.42410740900176,8141500
2020-05-22,68.75144958496094,68.80386945556812,67.5196925974487,68.36707496858627,5530400
2020-05-26,68.15740966796875,70.38506424540167,67.94775017778431,70.05310283053005,10067300
2020-05-27,69.26688385009766,69.29309045795752,66.53255223576708,68.37581919312501,9125900
2020-05-28,68.23603057861328,71.18002761700669,67.90406919080884,70.09677256531005,11161700
2020-05-29,70.65585327148438,70.93540139527543,68.05256261835873,68.75142959535991,10558700
2020-06-01,69.65122985839844,70.30642138222089,69.22316659740173,69.79100058437176,6474800
2020-06-02,73.93181610107422,74.15021329621914,69.80848265529909,69.82595149833115,13255300
2020-06-03,74.04627990722656,75.66612157736148,73.61491004976212,74.78577109145132,13029300
2020-06-04,75.74534606933594,76.32637381655151,73.9054103173161,73.9054103173161,12109000
2020-06-05,77.95503234863281,78.77375850759005,77.31237358699386,77.47083693119656,11882100
2020-06-08,80.4376220703125,80.55206520948603,77.77015459689096,78.3511891108662,9748300
2020-06-09,79.01144409179688,79.57486777975221,78.40400019962559,79.43401521603346,7327700
2020-06-10,80.12068939208984,81.11548289642901,79.2579430705751,79.45162122743803,9079700
2020-06-11,73.96703338623047,78.40399995228671,73.87020102703313,78.01665036587697,15241700
2020-06-12,75.04104614257812,76.71371279846326,73.53564816724311,75.93020168936853,10113200
2020-06-15,76.05345916748047,76.211922484491,73.15710597778461,73.658905362228,9852600
2020-06-16,78.8089828491211,79.61891050664265,77.25957062721476,79.14352037610024,12639800
2020-06-17,79.17869567871094,80.1910929912575,78.6152721126448,79.8301529176239,7620300
